CLASS,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
CLEAN,1162.473718,C0NWIi4ti2uwckzpCi,10.0.2.15,57433,192.168.33.254,53,udp,0.054323,42,92,SF,1,70,1,120
CLEAN,1162.725066,Cs8GE611QW6LNu8mS8,10.0.2.15,59676,192.168.33.254,53,udp,0.081706,41,69,SF,1,69,1,97
CLEAN,1162.915136,CWXFou1n8ounkJSfVc,10.0.2.15,61695,192.168.33.254,53,udp,0.049048,29,77,SF,1,57,1,105
CLEAN,1162.98829,CsTFdg3ZW59rjeMFRg,10.0.2.15,60535,192.168.33.254,53,udp,0.03638,29,77,SF,1,57,1,105
CLEAN,1163.043319,CtBPAu1rCjhpeRN867,10.0.2.15,53946,192.168.33.254,53,udp,0.050588,39,55,SF,1,67,1,83
CLEAN,1163.116855,CugIyv2CfuBWSs6tLf,10.0.2.15,52789,192.168.33.254,53,udp,0.032591,39,67,SF,1,67,1,95
CLEAN,1163.971527,CyyliI6azf3TzdUOa,10.0.2.15,51377,192.168.33.254,53,udp,0.044119,50,95,SF,1,78,1,123
CLEAN,1164.055215,CibNioNmWeLE6rbBe,10.0.2.15,54931,192.168.33.254,53,udp,0.054416,50,95,SF,1,78,1,123
CLEAN,1164.118717,ChaxbBpIEu1dcqAIl,10.0.2.15,56468,192.168.33.254,53,udp,0.054563,48,64,SF,1,76,1,92
CLEAN,1164.195239,Cao67E4YpRwKXRPRZ8,10.0.2.15,59762,192.168.33.254,53,udp,0.050505,48,76,SF,1,76,1,104
CLEAN,1107.227275,C9Y1pg2nyDESvbw3Bi,10.0.2.15,49227,52.42.6.91,443,tcp,62.952491,3231,11538,SF,23,4169,27,12622
CLEAN,1168.475927,CXnpev10gyQhh8Pvs1,10.0.2.15,51311,192.168.33.254,53,udp,0.056437,42,96,SF,1,70,1,124
CLEAN,1168.581618,CLqACG4MI4xgzJbEx9,10.0.2.15,64491,192.168.33.254,53,udp,0.052076,42,96,SF,1,70,1,124
CLEAN,1168.66848,CQfDoI3h86KRbzOB1h,10.0.2.15,58027,192.168.33.254,53,udp,0.085487,42,58,SF,1,70,1,86
CLEAN,1168.780762,CzwH2Z16h2QWcfi5F4,10.0.2.15,59778,192.168.33.254,53,udp,0.089273,42,102,SF,1,70,1,130
CLEAN,1169.623274,CJPjsgVCDSTC7O6Zd,10.0.2.15,53459,192.168.33.254,53,udp,0.039323,33,83,SF,1,61,1,111
CLEAN,1169.675094,CxMPDa2fJoIfUs0F49,10.0.2.15,55631,192.168.33.254,53,udp,0.042125,41,57,SF,1,69,1,85
CLEAN,1169.741758,CtXcF43yD1eunFMRp9,10.0.2.15,55620,192.168.33.254,53,udp,0.035269,41,69,SF,1,69,1,97
CLEAN,1169.959548,ClPVMR2nXIF5WjpX82,10.0.2.15,60396,192.168.33.254,53,udp,0.047772,33,83,SF,1,61,1,111
CLEAN,1170.030398,C9iwwqOOfsLLiqLzi,10.0.2.15,54139,192.168.33.254,53,udp,0.03109,33,83,SF,1,61,1,111
CLEAN,1170.085546,ChfrduzJ0mDID9lSj,10.0.2.15,49778,192.168.33.254,53,udp,0.030241,41,57,SF,1,69,1,85
CLEAN,1170.141945,CEW8nqxtsUBgRxakf,10.0.2.15,54814,192.168.33.254,53,udp,0.03474,41,69,SF,1,69,1,97
CLEAN,1128.502651,C10ENI1X2bIhzVKHrk,10.0.2.15,49259,173.194.10.199,443,tcp,47.117541,24890,2127667,SF,384,40264,2024,2208631
CLEAN,1162.553508,CnvLvLvpIykps1gv9,10.0.2.15,60693,192.168.33.254,53,udp,7.01323,74,140,SF,2,130,2,196
CLEAN,1185.181592,CA571vlokG1CcWEu,10.0.2.15,49276,216.58.207.78,443,tcp,0.432728,497,4405,SF,11,949,14,4969
CLEAN,1155.631441,Cd1zjRU5M2mLyNQEi,10.0.2.15,49266,173.194.10.174,443,tcp,30.298208,681,5215,SF,13,1215,16,5859
CLEAN,1155.799675,Cv0SzK1ekWirU7WT4,10.0.2.15,49267,173.194.10.174,443,tcp,30.294137,675,5215,SF,13,1209,15,5819
CLEAN,1155.801423,CjZ8ZQjWirjMuhRJl,10.0.2.15,49268,173.194.10.174,443,tcp,30.519507,1386,71464,SF,41,3040,94,75228
CLEAN,1187.642678,C8b2ix3dRm3SvKPhh,10.0.2.15,49277,172.217.23.162,443,tcp,0.566278,510,4085,SF,11,962,15,4689
CLEAN,1187.244853,CHv2ITnofQQTwEp33,10.0.2.15,55082,192.168.33.254,53,udp,0.041815,38,88,SF,1,66,1,116
CLEAN,1187.469079,CtAXSq4vOFwiZ4clj5,10.0.2.15,62980,192.168.33.254,53,udp,0.052534,38,88,SF,1,66,1,116
CLEAN,1187.545435,CxqCqr1LkqJbw9tpTj,10.0.2.15,57828,192.168.33.254,53,udp,0.033197,41,57,SF,1,69,1,85
CLEAN,1187.574133,CTwNGa4Vs82acSAGZ5,10.0.2.15,56801,192.168.33.254,53,udp,0.055016,43,99,SF,1,71,1,127
CLEAN,1187.593001,CoyNlyEEOo3PBMol9,10.0.2.15,50077,192.168.33.254,53,udp,0.060016,41,69,SF,1,69,1,97
CLEAN,1187.652937,CgpuYE1ctPTVL4xdSd,10.0.2.15,61082,192.168.33.254,53,udp,0.059353,43,99,SF,1,71,1,127
CLEAN,1187.857117,CkZN5z6uhVbqvvkJk,10.0.2.15,57307,192.168.33.254,53,udp,0.098126,44,60,SF,1,72,1,88
CLEAN,1188.05096,CmH10Q1CeKP9SP1lLi,10.0.2.15,62254,192.168.33.254,53,udp,0.032421,44,72,SF,1,72,1,100
CLEAN,1197.297512,C6A1yN19jWySOCwHzg,10.0.2.15,49278,172.217.23.162,443,tcp,0.45707,514,4381,SF,10,926,12,4865
CLEAN,1196.928752,ChFfEJ1aK0Ujw633kd,10.0.2.15,63416,192.168.33.254,53,udp,0.103011,33,83,SF,1,61,1,111
CLEAN,1197.063919,CNZxOMcyA84LqeGpk,10.0.2.15,53110,192.168.33.254,53,udp,0.06244,33,83,SF,1,61,1,111
CLEAN,1197.152911,CK55eh2utSSpIplFOg,10.0.2.15,61432,192.168.33.254,53,udp,0.03245,41,57,SF,1,69,1,85
CLEAN,1197.185232,C0gpNQ2au4zWslFHP8,10.0.2.15,65449,192.168.33.254,53,udp,0.080538,47,103,SF,1,75,1,131
CLEAN,1197.207782,CGOoJb3e8ttMzYLXD2,10.0.2.15,54605,192.168.33.254,53,udp,0.078368,41,69,SF,1,69,1,97
CLEAN,1197.381126,CbBjGl3viS58w6dVE3,10.0.2.15,55107,192.168.33.254,53,udp,0.046925,47,103,SF,1,75,1,131
CLEAN,1197.531729,CSLIIW2pTLeNqTZkWj,10.0.2.15,59597,192.168.33.254,53,udp,0.142972,44,60,SF,1,72,1,88
CLEAN,1197.754171,CvRXPn4ujnzbZMQDod,10.0.2.15,59439,192.168.33.254,53,udp,0.040782,44,72,SF,1,72,1,100
CLEAN,1198.815665,CvxKjs4mF0xEUhGQL7,10.0.2.15,54847,192.168.33.254,53,udp,0.107509,33,83,SF,1,61,1,111
CLEAN,1198.974932,CqBX2x4gXF7CeVGBS1,10.0.2.15,64941,192.168.33.254,53,udp,0.145383,33,83,SF,1,61,1,111
CLEAN,1199.199183,CjdhOp2ehfZIc9kil2,10.0.2.15,50395,192.168.33.254,53,udp,0.063119,41,57,SF,1,69,1,85
CLEAN,1199.290762,CVykWw3tTBvlWc2qQ8,10.0.2.15,55009,192.168.33.254,53,udp,0.072172,41,69,SF,1,69,1,97
CLEAN,1159.966929,CN348v4IiEeCcg8pI8,10.0.2.15,49272,52.40.81.184,443,tcp,62.147891,4669,3219,SF,17,5367,21,4063
CLEAN,1222.065775,CKFdAP2JfuzzkCYtVb,10.0.2.15,52442,192.168.33.254,53,udp,0.058069,42,347,SF,1,70,1,375
CLEAN,1222.244291,CGlp3q1VeeiJt62Gvk,10.0.2.15,64853,192.168.33.254,53,udp,0.04289,42,347,SF,1,70,1,375
CLEAN,1222.332649,Cy39674qnZKcUTcvYb,10.0.2.15,63724,192.168.33.254,53,udp,0.051641,47,312,SF,1,75,1,340
CLEAN,1222.552108,CvQr202NWyAZlbZxt1,10.0.2.15,63002,192.168.33.254,53,udp,0.053763,47,128,SF,1,75,1,156
CLEAN,1229.721808,CoAm743L8QmvkBvGsh,10.0.2.15,60277,192.168.33.254,53,udp,0.120213,31,82,SF,1,59,1,110
CLEAN,1229.921683,CzQG2u1MIzhxHm6e3g,10.0.2.15,60491,192.168.33.254,53,udp,0.090333,31,82,SF,1,59,1,110
CLEAN,1230.274215,Cy3CMB3Rt0f0H8cdjk,10.0.2.15,55897,192.168.33.254,53,udp,0.118668,42,58,SF,1,70,1,86
CLEAN,1230.457792,CwYpuj3Fj9pvosZHHc,10.0.2.15,59808,192.168.33.254,53,udp,0.075973,42,70,SF,1,70,1,98
CLEAN,1155.802925,CKWSpO1H9UBJtwvjwi,10.0.2.15,49269,173.194.10.174,443,tcp,97.550486,29964,4966800,SF,884,65338,5040,5168404
CLEAN,1148.916977,C6Eel4qQBpsXuTNqi,10.0.2.15,49265,216.58.207.78,443,tcp,104.455944,1038,4894,SF,16,1690,19,5658
CLEAN,1125.904663,CEVGvR3cjyICVzpcRj,10.0.2.15,49255,216.58.207.70,443,tcp,127.472175,1442,4392,SF,19,2214,24,5356
CLEAN,1114.88949,CCUfuy40Ph9Q03LqKe,10.0.2.15,49252,216.58.211.3,443,tcp,138.508654,2620,4810,SF,22,3512,29,5974
CLEAN,1111.698526,C05TKS1fldY0Roa2F5,10.0.2.15,49238,172.217.23.162,443,tcp,141.712382,3117,68037,SF,41,4769,92,71721
CLEAN,1111.820537,CBMrEz2MZfvAUakBR,10.0.2.15,49241,216.58.211.4,443,tcp,141.590951,3525,6623,SF,23,4457,29,7787
CLEAN,1108.825871,CmL5QbAzY3dGgskl5,10.0.2.15,49232,216.58.207.78,80,tcp,144.590334,5538,10920,SF,38,7081,43,12644
CLEAN,1110.641917,CKfshf23AELJgBXv25,10.0.2.15,49236,216.58.207.66,443,tcp,142.782159,3856,78177,SF,39,5428,104,82341
CLEAN,1111.755758,C8fy4x4PibBil5SG2f,10.0.2.15,49240,216.58.207.65,443,tcp,141.670375,1529,19098,SF,23,2461,42,20782
CLEAN,1109.502817,Cdbxye2ReHMevbKVCg,10.0.2.15,49235,216.58.207.67,443,tcp,143.925204,661,4514,SF,18,1393,21,5358
CLEAN,1107.720395,CFsxLy2QoDBaLnJvbd,10.0.2.15,49228,93.184.220.29,80,tcp,145.707691,856,1780,SF,22,1762,21,2624
CLEAN,1101.546142,CeFupC3vdeAiXLEpBi,10.0.2.15,49224,52.222.174.123,80,tcp,151.882833,855,1734,SF,23,1800,22,2618
CLEAN,1108.665274,C2RFrJ2NpXw4yxsEP8,10.0.2.15,49231,216.58.207.78,443,tcp,144.767393,34535,611417,SF,293,46267,812,643901
CLEAN,1112.475879,CoHAvc2dnLnrlJ54Z3,10.0.2.15,49249,216.58.207.65,443,tcp,140.958338,1767,101289,SF,47,3659,129,106453
CLEAN,1168.556911,CahyNQ1M6JLlLnM92g,10.0.2.15,49275,216.58.206.2,443,tcp,84.890301,1025,4741,SF,16,1677,19,5505
CLEAN,1118.001833,Cm9ZjJFQ6jzR9G0j8,10.0.2.15,49253,216.58.193.99,443,tcp,135.541229,1597,4777,SF,20,2409,25,5781
CLEAN,1258.378757,C05ek8oPxgnUNGCT3,10.0.2.15,61368,192.168.33.254,53,udp,0.046383,42,347,SF,1,70,1,375
CLEAN,1258.45852,Cxzg6J7BsnsAXKxWb,10.0.2.15,51575,192.168.33.254,53,udp,0.041271,42,347,SF,1,70,1,375
CLEAN,1258.507497,Cfxzfg2AunSgJMHtHg,10.0.2.15,64325,192.168.33.254,53,udp,0.045669,47,312,SF,1,75,1,340
CLEAN,1258.565313,CIyJD122gVqOFfGaWl,10.0.2.15,57425,192.168.33.254,53,udp,0.067518,47,128,SF,1,75,1,156
CLEAN,1260.280429,CXwtG99eDSseZnl49,10.0.2.15,57011,192.168.33.254,53,udp,0.058344,33,113,SF,1,61,1,141
CLEAN,1260.342044,Cb30URV9QIVsTDDF7,10.0.2.15,62338,192.168.33.254,53,udp,0.037056,52,84,SF,1,80,1,112
CLEAN,1260.385247,CS2Gwt2EHYAEBKzIj6,10.0.2.15,54284,192.168.33.254,53,udp,0.033547,52,108,SF,1,80,1,136
CLEAN,1266.862343,CviWnl422PORMi1RCe,10.0.2.15,49293,216.58.207.67,443,tcp,0.173355,500,4384,RSTR,10,912,12,4868
CLEAN,1266.116307,CrElPZ8zUoPiczYg,10.0.2.15,49290,216.58.207.78,443,tcp,1.299419,857,46856,SF,23,1789,55,49060
CLEAN,1262.607194,CBWAgB48ixBpDPEk23,10.0.2.15,65318,192.168.33.254,53,udp,0.090755,34,202,SF,1,62,1,230
CLEAN,1262.701544,CKsrUM1drgIWXEiBzk,10.0.2.15,65098,192.168.33.254,53,udp,0.096524,45,184,SF,1,73,1,212
CLEAN,1262.806211,CaWtgm2tx0Idnuipnj,10.0.2.15,62723,192.168.33.254,53,udp,0.092169,45,196,SF,1,73,1,224
CLEAN,1264.076597,C2Sh9z1OsmDuSsfFQ4,10.0.2.15,55193,192.168.33.254,53,udp,0.029427,53,357,SF,1,81,1,385
CLEAN,1264.081517,CeEdPL1yZ9CQVTsI3g,10.0.2.15,60409,192.168.33.254,53,udp,0.043013,41,429,SF,1,69,1,457
CLEAN,1264.121523,C40RoI1JPe4EJC8hz7,10.0.2.15,57990,192.168.33.254,53,udp,0.043346,46,311,SF,1,74,1,339
CLEAN,1264.140774,ChxqFD3m9EoVAZjYQj,10.0.2.15,57753,192.168.33.254,53,udp,0.037286,41,429,SF,1,69,1,457
CLEAN,1264.173317,C1YKQ32zntFKVRY7kg,10.0.2.15,63203,192.168.33.254,53,udp,0.038709,46,127,SF,1,74,1,155
CLEAN,1269.082416,CK6v3zLILOna8MHg9,10.0.2.15,49295,216.58.207.66,443,tcp,0.097206,515,4021,RSTR,10,927,12,4505
CLEAN,1264.18602,Ct0TfT1Ycq5f6vfAe1,10.0.2.15,52033,192.168.33.254,53,udp,0.027258,81,346,SF,1,109,1,374
CLEAN,1264.221005,CgKS6y3RpZJVFVpqj9,10.0.2.15,64698,192.168.33.254,53,udp,0.02934,81,159,SF,1,109,1,187
CLEAN,1269.222615,CFMWTM26UGVJlj0is9,10.0.2.15,49298,172.217.23.162,443,tcp,0.163609,541,4085,RSTO,11,993,14,4649
CLEAN,1264.572765,CJI17E11mKTxHYGKT,10.0.2.15,52572,192.168.33.254,53,udp,0.033123,35,83,SF,1,63,1,111
CLEAN,1264.622768,CpO2rz1INa8kdBKxoj,10.0.2.15,53488,192.168.33.254,53,udp,0.077627,35,83,SF,1,63,1,111
CLEAN,1264.705317,CV5Fbx3twCpDx1i1zc,10.0.2.15,52174,192.168.33.254,53,udp,0.073403,36,52,SF,1,64,1,80
CLEAN,1264.78622,CXaLOu1LFB1lwry42i,10.0.2.15,61308,192.168.33.254,53,udp,0.065934,36,104,SF,1,64,1,132
CLEAN,1269.51096,CYP9tr3dsM3RnB7bE7,10.0.2.15,49299,216.58.207.78,443,tcp,0.672482,496,4406,SF,11,948,14,4970
CLEAN,1265.487276,C1qH3l3kcfjRgiXLO1,10.0.2.15,58088,192.168.33.254,53,udp,0.038908,29,45,SF,1,57,1,73
CLEAN,1265.539236,CcPj8pGjBlomU4QBc,10.0.2.15,64321,192.168.33.254,53,udp,0.120576,29,45,SF,1,57,1,73
CLEAN,1265.601331,Cvfsu04Bdoy1KBbMPa,10.0.2.15,53184,192.168.33.254,53,udp,0.131557,33,83,SF,1,61,1,111
CLEAN,1265.668569,CI3pY54dCgX6L88Lbe,10.0.2.15,56415,192.168.33.254,53,udp,0.117104,29,45,SF,1,57,1,73
CLEAN,1265.529935,CG633E3iR9Io3GTNw9,10.0.2.15,49287,216.58.207.78,80,tcp,5.148008,0,0,SF,4,172,3,124
CLEAN,1269.556293,CNv0OSUyxzhXB5Ej4,10.0.2.15,49300,216.58.207.78,443,tcp,1.128828,496,4406,SF,11,948,15,5010
CLEAN,1265.019844,C724KY1eDbzHJDf4Xl,10.0.2.15,49286,52.222.171.188,443,tcp,5.697573,373,3710,SF,9,745,10,4114
CLEAN,1265.748904,CSayGUioTrZiTwWpl,10.0.2.15,62120,192.168.33.254,53,udp,0.060079,33,83,SF,1,61,1,111
CLEAN,1265.792946,COUna44RyDoyOfso9,10.0.2.15,57126,192.168.33.254,53,udp,0.054209,29,57,SF,1,57,1,85
CLEAN,1265.814324,CgKRlHMwBDAvFfKhk,10.0.2.15,52151,192.168.33.254,53,udp,0.032905,41,57,SF,1,69,1,85
CLEAN,1265.85793,CipA9m4DZhvQzR9CH7,10.0.2.15,56352,192.168.33.254,53,udp,0.030865,41,69,SF,1,69,1,97
CLEAN,1265.936108,C9ycyn4e0esk7crUe4,10.0.2.15,62504,192.168.33.254,53,udp,0.114293,37,77,SF,1,65,1,105
CLEAN,1266.072472,Cra02p4d8ci382c721,10.0.2.15,55661,192.168.33.254,53,udp,0.072866,37,77,SF,1,65,1,105
CLEAN,1270.368864,CKR5B22MKVBtLeq0Me,10.0.2.15,49306,216.58.207.65,443,tcp,0.727087,527,4347,SF,11,979,14,4911
CLEAN,1270.371756,CJSCto1JNZWTsvWMMh,10.0.2.15,49307,216.58.207.65,443,tcp,0.730076,527,4348,SF,12,1019,15,4952
CLEAN,1266.156892,CkHy4x4tOyLCouBIKc,10.0.2.15,60599,192.168.33.254,53,udp,0.126199,38,54,SF,1,66,1,82
CLEAN,1266.286445,CD1kN43y6ZsDw9bHP5,10.0.2.15,65457,192.168.33.254,53,udp,0.029836,38,66,SF,1,66,1,94
CLEAN,1270.107471,CgzbKd1DCZM2hPwy0c,10.0.2.15,49302,216.58.211.4,443,tcp,1.323346,528,3875,SF,12,1020,16,4519
CLEAN,1270.150952,CrNKs91y9nzMIm9Ci3,10.0.2.15,49304,216.58.207.65,443,tcp,1.38445,527,4349,SF,11,979,14,4913
CLEAN,1270.152389,CudXCd2buwq6R8QR9h,10.0.2.15,49305,216.58.207.65,443,tcp,1.431867,829,9098,SF,17,1521,23,10022
CLEAN,1266.75097,CpaFycAts3R2uShQ2,10.0.2.15,61978,192.168.33.254,53,udp,0.104462,35,87,SF,1,63,1,115
CLEAN,1266.866681,CFkHfW3ES2HLeQohic,10.0.2.15,57191,192.168.33.254,53,udp,0.109498,35,87,SF,1,63,1,115
CLEAN,1266.997056,C7TIfe2x6VbnzOZCKb,10.0.2.15,59345,192.168.33.254,53,udp,0.067025,43,59,SF,1,71,1,87
CLEAN,1267.069938,CTYO3y6aGFIBseBlb,10.0.2.15,52279,192.168.33.254,53,udp,0.042445,43,71,SF,1,71,1,99
CLEAN,1266.718249,CLilfu24R7PvzXnfgc,10.0.2.15,49291,52.222.171.188,443,tcp,5.854642,373,3710,SF,9,745,11,4154
CLEAN,1267.915247,C2Oc7N21WOG1nAnsCe,10.0.2.15,51297,192.168.33.254,53,udp,0.038696,42,84,SF,1,70,1,112
CLEAN,1267.92638,CK5Z1QwLAd90225Jj,10.0.2.15,54512,192.168.33.254,53,udp,0.041836,48,90,SF,1,76,1,118
CLEAN,1267.968159,CL3VTP2GnvHEZm3WE6,10.0.2.15,50445,192.168.33.254,53,udp,0.040342,42,84,SF,1,70,1,112
CLEAN,1267.974025,CjWICg7NlZtzZWIU4,10.0.2.15,49210,192.168.33.254,53,udp,0.030546,45,61,SF,1,73,1,89
CLEAN,1268.01385,CbPV01hP8rt157A6g,10.0.2.15,63038,192.168.33.254,53,udp,0.029603,45,61,SF,1,73,1,89
CLEAN,1268.053313,CRyL6u2xTPhZADw7B9,10.0.2.15,50909,192.168.33.254,53,udp,0.047409,45,105,SF,1,73,1,133
CLEAN,1268.054591,CFHeJA4Y28p8l3Fnq5,10.0.2.15,55152,192.168.33.254,53,udp,0.046044,45,105,SF,1,73,1,133
CLEAN,1269.061688,CZPBwB2lyYJsxb1Gal,10.0.2.15,49623,192.168.33.254,53,udp,0.07193,43,102,SF,1,71,1,130
CLEAN,1269.149139,CYgeSr4xX2soAYiUlg,10.0.2.15,63296,192.168.33.254,53,udp,0.049757,31,92,SF,1,59,1,120
CLEAN,1269.150193,C2pGylbnx7IGVHcyh,10.0.2.15,56361,192.168.33.254,53,udp,0.044034,29,74,SF,1,57,1,102
CLEAN,1269.152718,CijYyg4D8FVUDNlOqg,10.0.2.15,61837,192.168.33.254,53,udp,0.04613,45,86,SF,1,73,1,114
CLEAN,1269.198714,CLcoDc4XChWBTm5Xz9,10.0.2.15,52385,192.168.33.254,53,udp,0.029192,36,52,SF,1,64,1,80
CLEAN,1269.20768,CZhCz12vYlbfDmvc8d,10.0.2.15,62343,192.168.33.254,53,udp,0.046228,52,68,SF,1,80,1,96
CLEAN,1269.241283,CYK0qM3Zx8ky1mJXz4,10.0.2.15,62824,192.168.33.254,53,udp,0.065292,29,77,SF,1,57,1,105
CLEAN,1269.243091,CNS5t94TlxlzqI0XMe,10.0.2.15,55527,192.168.33.254,53,udp,0.047353,36,64,SF,1,64,1,92
CLEAN,1269.258702,CdXP4Q3FNRMwskUgs3,10.0.2.15,55422,192.168.33.254,53,udp,0.049224,52,80,SF,1,80,1,108
CLEAN,1269.331713,C01eu04Zw3aS8Ck1Ka,10.0.2.15,54986,192.168.33.254,53,udp,0.04154,39,55,SF,1,67,1,83
CLEAN,1269.338226,C62liJ3xWZQy5lbYm,10.0.2.15,58671,192.168.33.254,53,udp,0.044091,33,70,SF,1,61,1,98
CLEAN,1269.347408,CW4JYkeVNFmdTw807,10.0.2.15,49532,192.168.33.254,53,udp,0.040374,31,82,SF,1,59,1,110
CLEAN,1269.385896,CJtDgT10nh8cvzu9rc,10.0.2.15,64456,192.168.33.254,53,udp,0.031617,39,67,SF,1,67,1,95
CLEAN,1269.38922,C4rUJh1hg9DyvjZ1g1,10.0.2.15,55159,192.168.33.254,53,udp,0.041618,35,51,SF,1,63,1,79
CLEAN,1269.394774,Cred8u1mTLExlgsQ77,10.0.2.15,61516,192.168.33.254,53,udp,0.029147,42,58,SF,1,70,1,86
CLEAN,1269.427668,CUktq53aaIN2M2mvye,10.0.2.15,53610,192.168.33.254,53,udp,0.037617,42,70,SF,1,70,1,98
CLEAN,1269.429388,CsRUeHdr2ZDkchZ9i,10.0.2.15,60981,192.168.33.254,53,udp,0.036709,32,48,SF,1,60,1,76
CLEAN,1269.438513,CXxz8P2cZNMytUW602,10.0.2.15,61315,192.168.33.254,53,udp,0.044403,35,63,SF,1,63,1,91
CLEAN,1269.474726,CrXvCTZQ9FWUHvufe,10.0.2.15,51860,192.168.33.254,53,udp,0.047546,32,48,SF,1,60,1,76
CLEAN,1269.487325,CTGFAx3otD93RBFvvh,10.0.2.15,52492,192.168.33.254,53,udp,0.028363,40,105,SF,1,68,1,133
CLEAN,1269.49621,CRr2UW3fWS0uRJFapj,10.0.2.15,59438,192.168.33.254,53,udp,0.052531,30,75,SF,1,58,1,103
CLEAN,1269.524995,Crhs6r1d8i50Saqbg1,10.0.2.15,49366,192.168.33.254,53,udp,0.045159,53,69,SF,1,81,1,97
CLEAN,1269.53446,CffGj3UXJE4jE5aj3,10.0.2.15,52743,192.168.33.254,53,udp,0.031781,32,60,SF,1,60,1,88
CLEAN,1269.557036,ClACvRCpGwWV2mjEk,10.0.2.15,62073,192.168.33.254,53,udp,0.051828,36,52,SF,1,64,1,80
CLEAN,1269.573617,CTQUGA4OmRA5AK9kJj,10.0.2.15,62637,192.168.33.254,53,udp,0.038242,53,81,SF,1,81,1,109
CLEAN,1269.578569,CCEWfnTMnlQjF4U0f,10.0.2.15,53518,192.168.33.254,53,udp,0.039295,43,102,SF,1,71,1,130
CLEAN,1269.65107,CBfhv2411Zwsqfahte,10.0.2.15,58963,192.168.33.254,53,udp,0.042867,36,64,SF,1,64,1,92
CLEAN,1269.65413,CrZbfp1YfaQGRSmOIk,10.0.2.15,61904,192.168.33.254,53,udp,0.043513,50,66,SF,1,78,1,94
CLEAN,1269.654516,CS2cFm1nQVY9kki3V,10.0.2.15,59044,192.168.33.254,53,udp,0.067951,45,86,SF,1,73,1,114
CLEAN,1269.730015,Cknhc64VbfeLrdzGVa,10.0.2.15,59923,192.168.33.254,53,udp,0.039757,44,60,SF,1,72,1,88
CLEAN,1269.731614,CiYyIv1R85dBCGmWhd,10.0.2.15,63252,192.168.33.254,53,udp,0.054353,50,78,SF,1,78,1,106
CLEAN,1269.794247,CEUDChFd6vYYAAm5,10.0.2.15,51307,192.168.33.254,53,udp,0.050168,44,72,SF,1,72,1,100
CLEAN,1270.899351,CxbB8u3nmrEEzO1iAc,10.0.2.15,49312,216.58.207.78,80,tcp,5.66539,0,0,SF,4,172,3,124
CLEAN,1270.882599,CFifF63VKRczYZVi6k,10.0.2.15,49310,216.58.207.78,80,tcp,5.686519,0,0,SF,4,172,3,124
CLEAN,1272.587213,CjxQ1EAuXhYW2Tjp3,10.0.2.15,53719,192.168.33.254,53,udp,0.108303,31,47,SF,1,59,1,75
CLEAN,1272.749848,CL6vnx26h9F7M4DIbj,10.0.2.15,51117,192.168.33.254,53,udp,0.10958,31,47,SF,1,59,1,75
CLEAN,1272.901666,CaFry74O5DfJyVkkIh,10.0.2.15,50166,192.168.33.254,53,udp,0.097932,31,47,SF,1,59,1,75
CLEAN,1273.013616,CPFBOo2gA0i8j4O9F2,10.0.2.15,57452,192.168.33.254,53,udp,0.080934,31,59,SF,1,59,1,87
CLEAN,1273.402927,C3o4K44y8AwwjISOxk,10.0.2.15,59394,192.168.33.254,53,udp,0.042641,31,92,SF,1,59,1,120
CLEAN,1273.472138,C8NKzg3DfaqhBRRcOb,10.0.2.15,52992,192.168.33.254,53,udp,0.051443,31,92,SF,1,59,1,120
CLEAN,1273.534664,CpcjFdQBlvfxZVhfj,10.0.2.15,65063,192.168.33.254,53,udp,0.077923,52,68,SF,1,80,1,96
CLEAN,1273.628584,Co2ZSX3yIPriC2nQrg,10.0.2.15,63771,192.168.33.254,53,udp,0.098611,52,80,SF,1,80,1,108
CLEAN,1273.979341,CxLPb22DibX4SKUnzk,10.0.2.15,62730,192.168.33.254,53,udp,0.037908,29,74,SF,1,57,1,102
CLEAN,1274.055594,Cm4OuQlH13zyQp9s4,10.0.2.15,56604,192.168.33.254,53,udp,0.05484,29,74,SF,1,57,1,102
CLEAN,1274.130379,CA023p4UvbMetcEh8,10.0.2.15,61005,192.168.33.254,53,udp,0.049784,36,52,SF,1,64,1,80
CLEAN,1274.190284,CsJD3P1kY8W0VUmWCj,10.0.2.15,56228,192.168.33.254,53,udp,0.050494,36,64,SF,1,64,1,92
CLEAN,1274.266862,Cvm9cw33pJTn88vaZj,10.0.2.15,59771,192.168.33.254,53,udp,0.047326,30,75,SF,1,58,1,103
CLEAN,1274.324907,CutJCu3gSFvE5lCGX8,10.0.2.15,59205,192.168.33.254,53,udp,0.045535,36,52,SF,1,64,1,80
CLEAN,1274.384087,CgomqGVjYAt7jiSSf,10.0.2.15,60953,192.168.33.254,53,udp,0.0481,36,64,SF,1,64,1,92
CLEAN,1283.243058,CZQ21ksNxh7T6QmMi,10.0.2.15,49315,216.58.207.78,443,tcp,0.337632,500,3898,SF,11,952,14,4462
CLEAN,1287.508787,CSqwZC3bxuGMv2ZP97,10.0.2.15,49319,173.194.164.120,443,tcp,0.438549,1576,10935,SF,12,2068,18,11659
CLEAN,1283.878416,C8SfTo15mV3JdJ99ac,10.0.2.15,53398,192.168.33.254,53,udp,0.083015,33,83,SF,1,61,1,111
